id,estimateId,pathogen,serotype,country,countryAlphaTwoCode,countryAlphaThreeCode,sampleStartDate,sampleEndDate,seroprevalence,city,state,latitude,longitude,unRegion,whoRegion,seroprevalenceStudy95CILower,seroprevalenceStudy95CIUpper,seroprevalenceCalculated95CILower,seroprevalenceCalculated95CIUpper,sampleSize,sampleNumerator,sampleFrame,antibodies,assay,assayOther,sameFrameTargetGroup,antigen,inclusionCriteria,ageGroup,ageMinimum,ageMaximum,pediatricAgeGroup,sex,url,sourceSheetId,sourceSheetName,createdAt,producer,producerOther
66c79a909f0787fb1e455f08,201203_Theerut Densathaporn_Thailand (District A)_Pregnant Women_ZIKV,ZIKV,,Thailand,TH,THA,2018-07-15 06:00:00+00:00,2019-05-15 06:00:00+00:00,0.24300000000000002,,Narathiwat,6.499586276123457,101.77470961343421,SOUTH_EASTERN_ASIA,SEAR,0.201,0.28800000000000003,0.201,0.28800000000000003,400,,Pregnant or parturient women,['NAb'],PRNT,,Pregnant women,,"we recruited all index cases, their household contacts, and a random sample of residents who lived varying distances from the nearest index case’s house; All study subjects were at least 18 years old and lived in the area for more than 18 months.",Adults (18-64 years),18.0,,,Female,http://dx.doi.org/10.1186/s12879-020-05654-8,recjzOQRxTgaCLxEv,Survey on neutralizing antibodies against Zika virus eighteen months post-outbreak in two southern Thailand communities,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f09,100329_Universidad Autónoma de Nuevo León_Mexico_DENV-1,DENV,['DENV-1'],Mexico,MX,MEX,2005-10-15 06:00:00+00:00,2007-09-15 06:00:00+00:00,0.435,Monterrey,Nuevo León,25.71179920750883,-100.31829095482472,CENTRAL_AMERICA,AMR,,,0.3538689648,0.5195372555,147,64.0,Outpatients,['NAb'],PRNT,,,DENV-1,"Our study cohort consisted of three groups of individuals:
(i) patients with suspected WNF; (ii) patients with suspected
WNND; and (iii) asymptomatic blood donors.",Multiple groups,,,,All,https://doi.org/10.1089/vbz.2008.0203,recw53X6JbzhgmYgU,"Serologic Surveillance for West Nile Virus and Other Flaviviruses in Febrile Patients, Encephalitic Patients, and Asymptomatic Blood Donors in Northern Mexico",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f0e,170725_UniversityIbadan_Oluwayelu_Nigeria_CHIKV_IgM_Age03,CHIKV,,Nigeria,NG,NGA,2015-11-15 07:00:00+00:00,2016-09-15 06:00:00+00:00,0.273,,Osun,7.729755537484607,4.621434882879318,WESTERN_AFRICA,AFR,0.01,0.536,0.01,0.536,11,3.0,Inpatients,['IgM'],ELISA,,,,"Patients visiting one of seven different healthcare facilities in Lagos, Osun, Osogbo or Ede.
Attendee (male or female aged 10 years and above) with one or a combination
of the following clinical signs/symptoms: fever, headache, skin rash, back pain, muscle pain,
joint pain or general body pain",Seniors (65+ years),60.0,78.0,,All,http://dx.doi.org/10.1080/08820139.2017.1319383,rect5J66X1ZK39OSu,Chikungunya Virus Seroprevalence and Associated Factors among Hospital Attendees in Two States of Southwest Nigeria: A Preliminary Assessment,2024-08-22 20:07:44.559000+00:00,Other,"DetectTM, InBios, Seattle"
66c79a909f0787fb1e455f12,840315_Osaka University_Fang_DEN2,DENV,['DENV-2'],Thailand,TH,THA,1982-07-15 06:00:00+00:00,1982-08-15 06:00:00+00:00,0.08,Fang,Chiang Mai Province,19.886868925510246,99.24000295448194,SOUTH_EASTERN_ASIA,SEAR,,,0.01615330031,0.2087019212,39,3.0,Community,['NAb'],Other,Focus reduction method,,DEN-2,Healthy persons,Multiple groups,,,,All,https://pubmed.ncbi.nlm.nih.gov/6091618/,recXImqMttjMkUOuJ,"A seroepidemiological study of Japanese encephalitis and dengue virus infections in the Chiang Mai area, Thailand",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f14,210913_MahidolUniversity_Tassaneetrithep_ZIKV_May,ZIKV,,Thailand,TH,THA,2019-05-15 06:00:00+00:00,2019-06-15 06:00:00+00:00,0.2857,Bangkok,Krung Thep Maha Nakhon,13.804845551939668,100.4392069013697,SOUTH_EASTERN_ASIA,SEAR,,,0.1128094039,0.5217511182,21,6.0,Pregnant or parturient women,"['IgG', 'IgM']",ELISA,,Pregnant women at hospital,,Pregnant women in the antenatal clinic at Siriraj Hospital,Adults (18-64 years),18.0,45.0,,Female,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0257205,rec3KmH9tY14Ystib,Seroprevalence of Zika virus in pregnant women from central Thailand,2024-08-22 20:07:44.559000+00:00,Euroimmun ,
66c79a909f0787fb1e455f16,110310_Lazio Sanità_North-eastern Italy_ELISA_WNV,WNV,,Italy,IT,ITA,2009-07-20 06:00:00+00:00,2009-11-15 07:00:00+00:00,0.037,Adria; Trecenta; Rovigo,Veneto,45.0661679458547,12.088996729403723,SOUTHERN_EUROPE,EUR,,,0.03040400128,0.04569069656,2507,94.0,Blood donors,"['IgG', 'IgM']",ELISA,,Blood Donors,,Blood Donors,,,,,All,https://www.eurosurveillance.org/content/10.2807/ese.16.10.19814-en#html_fulltext,recOW49FMEDhuij8S,"Prevalence of IgM and IgG antibodies to West Nile virus among blood donors in an affected area of north-eastern Italy, summer 2009",2024-08-22 20:07:44.559000+00:00,Other,Focus Diagnostics
66c79a909f0787fb1e455f1c,971015_Instituto Oswaldo_Paracambi_age03_DENV,DENV,"['DENV-1', 'DENV-2']",Brazil,BR,BRA,1990-06-15 06:00:00+00:00,1995-06-15 06:00:00+00:00,0.505,Paracambi,Rio de Janeiro,-22.56799833319542,-43.64872636002466,SOUTH_AMERICA,AMR,,,0.4063214129,0.6027591969,107,54.0,Students and Daycares,['IgM'],ELISA,,School children,"DEN-1, DEN-2",Blood samples from 370 schoolchildren with age ranging from 4 to 16years old were obtained in public schools of Paracambi by fingertip puncture and collected on filter paper discs,Children and Youth (0-17 years),15.0,16.0,15+ years,All,https://doi.org/10.1590/S0037-86821997000500005,recF9lpK6s9O2a7t8,"Dengue infection in Paracambi, State of Rio de Janeiro, 1990-1995",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f1f,790101_Yale University School of Medicine_St Lucia_Type 1_DENV,DENV,['DENV-1'],Saint Lucia,LC,LCA,1974-01-01 07:00:00+00:00,1974-01-31 07:00:00+00:00,0.265,,,13.955673807268653,-60.94220719916033,CARIBBEAN,AMR,,,,,457,,Community,,Other,Complement fixation (CF),,DENV-1,,Multiple groups,,,,All,https://doi.org/10.1093/ije/8.4.327,recW93DFvXAIKXI6L,A Serological Survey of St Lucia,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f20,980915_InstPasteur_Sarthou_MAYV_NoirMaroon,MAYV,,French Guiana,GF,GUF,1996-02-28 07:00:00+00:00,1996-03-10 07:00:00+00:00,0.237,Cayenne,,4.95837776502563,-52.33669341344,SOUTH_AMERICA,AMR,0.186,0.288,0.186,0.288,266,63.0,Community,['NAb'],HAI,,Noir-Maroon,,Noir-Maroon,,,,,All,https://www.ajtmh.org/view/journals/tpmd/59/3/article-p452.xml,recjZ6dgTNcb27y4K,Mayaro virus fever in French Guiana: isolation identification and seroprevalence,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f25,121101_ BernhardNochtInstituteforTropicalMedicine_Mananjary_DENV_IgG,DENV,['NS1'],Madagascar,MG,MDG,2010-05-01 06:00:00+00:00,2010-05-31 06:00:00+00:00,0.174,Mananjary,,-21.28555196440636,48.395800466304195,EASTERN_AFRICA,AFR,,,0.124,0.235,195,34.0,Pregnant or parturient women,['IgG'],Other,IFA,,,All women attending the routine pregnancy follow-up services were included.,Multiple groups,12.0,50.0,,Female,https://doi.org/10.3201%2Feid1811.111036,recEvwFxVNgVRc51a,"Seroprevalence of Antibodies against Chikungunya, Dengue, and Rift Valley Fever Viruses after Febrile Illness Outbreak, Madagascar",2024-08-22 20:07:44.559000+00:00,Biorad,
66c79a909f0787fb1e455f26,840315_Osaka University_Pasang_DEN1,DENV,['DENV-1'],Thailand,TH,THA,1982-07-15 06:00:00+00:00,1982-08-15 06:00:00+00:00,0.38,Pasang,Chiang Mai,19.84955578381741,99.8497480775309,SOUTH_EASTERN_ASIA,SEAR,,,0.1519836751,0.6456539057,16,6.0,Community,['NAb'],Other,Focus reduction method,,DEN-1,Healthy persons,Multiple groups,,,,All,https://pubmed.ncbi.nlm.nih.gov/6091618/,recXImqMttjMkUOuJ,"A seroepidemiological study of Japanese encephalitis and dengue virus infections in the Chiang Mai area, Thailand",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f2d,230415_UniversityofCampinas_Brazil_ZIKV_age40-49years,ZIKV,,Brazil,BR,BRA,2015-01-15 07:00:00+00:00,2015-12-15 07:00:00+00:00,0.544,Manaus,Amazonas,-3.0777264019082877,-60.00690537828865,SOUTH_AMERICA,AMR,,,0.8912650906,0.9878954327,103,56.0,Community,"['IgG', 'IgM']",HAI,,"The study population comprised healthy individuals accessing services at the Centro de Controle de Zoonoses, Manaus-Amazonas",,The study included individuals of both sexes aged ≥18 years who agreed to participate,Adults (18-64 years),40.0,49.0,,All,https://www.ijidonline.com/article/S1201-9712(23)00032-2/fulltext#%20,recmt1GbeIHSFyPli,Antibody cross-reactivity and evidence of susceptibility to emerging Flaviviruses in the dengue-endemic Brazilian Amazon,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f30,140619_CDC_zone3_age01_YF,YF,,Central African Republic,CF,CAF,2009-03-15 06:00:00+00:00,2009-03-29 06:00:00+00:00,0.48,Sibut; Galafondo; Bangassou; Balifondo ,"Kémo, Mbomou",4.659365580787818,22.8798399770552,MIDDLE_AFRICA,AFR,,,0.4296408289,0.5302592294,396,190.0,Community,"['IgG', 'IgM']",ELISA,,,,Distinct ecologic zones within the country; Ecologic zones were determined based on the length of the dry season; annual rainfall; and associated vegetation,Children and Youth (0-17 years),0.0,15.0,Multiple groups,All,https://doi.org/10.1093/trstmh/tru086,recB0Ds85Ym2wllUi,Yellow fever risk assessment in the Central African Republic,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f31,210702_Institut Pasteur in French Guiana_Cayenne_DENV,DENV,,French Guiana,GF,GUF,2017-06-15 06:00:00+00:00,2017-10-15 06:00:00+00:00,0.72,Cayenne,,4.975935969642435,-52.34909490331586,SOUTH_AMERICA,AMR,0.667,0.767,0.667,0.767,446,,Community,['IgG'],MIA,,,,1415 households and 2697 individuals were included between June and October 2017 from the 22 municipalities of French Guiana,Multiple groups,2.0,75.0,,All,https://www.mdpi.com/1999-4915/13/7/1299,recNjKQyeap0pJuAa,Spatial Distribution and Burden of Emerging Arboviruses in French Guiana,2024-08-22 20:07:44.559000+00:00,Other,BD Diagnostics
66c79a909f0787fb1e455f32,"230130_
Australian Defence Force Malaria and Infectious Disease Institute_CHIKV_NAb",CHIKV,,Papua New Guinea,PG,PNG,2019-03-15 06:00:00+00:00,2019-04-15 06:00:00+00:00,0.348,"Manus Island, Wewak and Vanimo","Manus Island Province, East Sepik province, Sandaun province",-3.526004232762029,143.58194924090188,MELANESIA,WPR,,,0.2828660267,0.4177018826,204,71.0,Essential non-healthcare workers,['NAb'],ELISA,,Navy,,Participants from Manus Island were predominantly Navy,Adults (18-64 years),20.0,50.0,,All,https://www.mdpi.com/1999-4915/15/2/394,recndA9q02NnhSJBg,"Prevalence of Barmah Forest Virus, Chikungunya Virus and Ross River Virus Antibodies among Papua New Guinea Military Personnel before 2019",2024-08-22 20:07:44.559000+00:00,Abbot,
66c79a909f0787fb1e455f38,840315_Osaka University_Doi Saket_DEN2,DENV,['DENV-2'],Thailand,TH,THA,1982-07-15 06:00:00+00:00,1982-08-15 06:00:00+00:00,0.1,Doi Saket,Chiang Mai,18.828929307799218,99.20271657279415,SOUTH_EASTERN_ASIA,SEAR,,,0.02041986269,0.2575390646,31,3.0,Community,['NAb'],Other,Focus reduction method,,DEN-2,Healthy persons,Multiple groups,,,,All,https://pubmed.ncbi.nlm.nih.gov/6091618/,recXImqMttjMkUOuJ,"A seroepidemiological study of Japanese encephalitis and dengue virus infections in the Chiang Mai area, Thailand",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f43,110412_CWRUniversity_Sutherland_Children01_DENV4,DENV,['DENV-4'],Kenya,KE,KEN,2004-06-15 06:00:00+00:00,2005-06-15 06:00:00+00:00,0.11,Kipsamoite,Nandi,0.04800599500184166,35.1049652490295,EASTERN_AFRICA,AFR,,,0.01701997118,0.1501334007,65,6.0,Community,['IgG'],Other,IFA (Indirect Immunofluorescent Assay),Children,DEN-4,"Children
",Children and Youth (0-17 years),3.0,15.0,Multiple groups,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3122361/,recitYLSSjjU6pZjP, Short Report: Serologic Evidence of Arboviral Infections among Humans in Kenya ,2024-08-22 20:07:44.559000+00:00,Euroimmun ,
66c79a909f0787fb1e455f44,180615_UNIG_Austin_ZIKV,ZIKV,,Brazil,BR,BRA,2016-01-15 07:00:00+00:00,2016-12-15 07:00:00+00:00,0.043,Nova Iguaçu,Rio de Janeiro,-22.760613294112186,-43.478836996381595,SOUTH_AMERICA,AMR,,,0.01452104977,0.1002419781,113,5.0,Positive or suspected cases,,Other,,Epidemiological Surveillance of the General Hospital of Nova Iguaçu (HGNI),,All the ZIKV reported cases,Multiple groups,10.0,80.0,,All,http://dx.doi.org/10.4081/ni.2018.7638,recVrJGCL8i2uNm0d,Prevalence of neurological complications associated with Zika virus in a brazilian metropolis,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f47,929391_Institut Territorial de Recherches Médicales Louis Malardé_French Polynesia_Civilian_M_DENV,DENV,,French Polynesia,PF,PYF,1988-12-15 07:00:00+00:00,1989-06-15 06:00:00+00:00,0.42200000000000004,,,-17.487058535364785,-149.51848808694535,POLYNESIA,WPR,,,0.3876007009,0.458056722,781,330.0,,"['IgG', 'IgM']",ELISA,,,,,Multiple groups,,,,All,http://dx.doi.org/10.1016/0035-9203(92)90568-w,receADLDEKIKGCk9M,"Dengue 1 epidemic in French Polynesia, 1988-1989: surveillance and clinical, epidemiological, virological and serological findings in 1752 documented clinical cases",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f48,900615_Taquara_OsWaldoCruzFoundation_1986_M_DENV,DENV,['DENV-1'],Brazil,BR,BRA,1986-12-01 07:00:00+00:00,1986-12-31 07:00:00+00:00,0.212,Taquara,Rio Grande do Sul,-29.599991460876,-50.79924594476417,SOUTH_AMERICA,AMR,,,,,52,,Students and Daycares,"['IgG', 'IgM']",HAI,,School children,DENV-1,"Elementary public schools were selected
in five districts of the city of Rio de Janeiro",Children and Youth (0-17 years),4.0,14.0,Multiple groups,Male,https://iris.paho.org/bitstream/handle/10665.2/27164/ev24n2p217.pdf?sequence=1&isAllowed=y,rec7gohw0D5yZ2UuJ,"Dengue serologic survey of schoolchildren in Rio de Janeiro, Brazil, in 1986 and 1987",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f4b,111019_Pasteur Institute of Iran_Isfahan_WNV,WNV,,Iran (Islamic Republic of),IR,IRN,2008-01-15 07:00:00+00:00,2009-06-15 06:00:00+00:00,0.024,Isfahan,Isfahan,32.7688611463164,51.74785407668128,SOUTHERN_ASIA,EMR,,,0.00889313578,0.05170715099,249,6.0,Outpatients,['IgG'],ELISA,,,,Inclusion criteria were having documented fever; oral temperature ⩾38·7°C and Glasgow Coma Scale (GCS) score of ⩽14. ,Multiple groups,,,,All,http://dx.doi.org/10.1017/S0950268811002056,recKHciql8lueYHZb,Detection of West Nile virus genome and specific antibodies in Iranian encephalitis patients,2024-08-22 20:07:44.559000+00:00,Other,National Reference Laboratory
66c79a909f0787fb1e455f4e,141211_AixMarseilleUniversite_Djibouti_CHIKV,YF,,Djibouti,DJ,DJI,2010-11-11 07:00:00+00:00,2015-02-15 07:00:00+00:00,0.026,Djibouti city,,11.547665445452177,43.104337667478845,EASTERN_AFRICA,EMR,,,0.017,0.039,914,24.0,Community,['IgG'],ELISA,,,,"The protocol and samples used in this study were derived from the Djibouti Cohort of Pandemic Influenza (CoPanFlu) program. Only households meeting the following criteria were enrolled in our cohort: all members of the household shared one roof, they shared meals and living area, and consented to participate (including blood sampling and responding to questionnaires).",Multiple groups,,,,All,https://doi.org/10.1371/journal.pntd.0003299,recwdbG3j0iHT2IYs,"A Sero-epidemiological Study of Arboviral Fevers in Djibouti, Horn of Africa",2024-08-22 20:07:44.559000+00:00,Biorad,
66c79a909f0787fb1e455f53,091113_NavalMedicalResearchUnit_Egypt_WNV,WNV,,Egypt,EG,EGY,1999-01-01 07:00:00+00:00,2002-12-31 07:00:00+00:00,0.24,Cairo,Al Qāhirah,30.142898000847552,31.23102277206919,NORTHERN_AFRICA,EMR,,,,,5965,,Community,['IgG'],ELISA,,,TCC VR-82 cell-slurry,Two hundred families (assuming an average of 5 members per family) or a total of 1000 individuals were recruited from each study site for the cohort study. Families were selected by using a random number table. All families in the study area were assigned a unique number. All family members who were permanent residents of the study community and who anticipated remaining in the community for the duration of the study were enrolled. ,,,,,All,https://www.sciencedirect.com/science/article/pii/S1876034110000225?via%3Dihub,recT5nIqlOJtLgIxF,Studies on West Nile virus infection in Egypt,2024-08-22 20:07:44.559000+00:00,Other,NAMRU-3
66c79a909f0787fb1e455f5a,170215_UniversityNoviSad_Petric_DENV,WNV,,Serbia,RS,SRB,2012-08-15 06:00:00+00:00,2015-09-15 06:00:00+00:00,0.3257,Vojvodina,Vojvodina,44.21637019781778,20.803616349128813,SOUTHERN_EUROPE,EUR,,,0.2795608383,0.3744882231,393,128.0,Positive or suspected cases,"['IgG', 'IgM']",ELISA,,Patients fever ≥ 38 °C,anti-WNV,"Patients w/ fever > 38°C
",,,,,All,https://repo.niv.ns.ac.rs/xmlui/bitstream/handle/123456789/341/westpt16.pdf?sequence=1&isAllowed=y,recunY0WIV42fip3C,"West Nile virus `circulation'in Vojvodina, Serbia: Mosquito, bird, horse and human surveillance",2024-08-22 20:07:44.559000+00:00,Euroimmun ,
66c79a909f0787fb1e455f5b,160129_CERMEL_Lambarene_DENV_30months,DENV,"['DENV-1', 'DENV-2', 'DENV-3', 'DENV-4']",Gabon,GA,GAB,2002-12-01 07:00:00+00:00,2007-04-30 06:00:00+00:00,0.123,Lambarene,Moyen-Ogooue,-0.6963477181761442,10.260542405764033,MIDDLE_AFRICA,AFR,,,0.077,0.184,162,20.0,Perinatal,['IgG'],ELISA,,Infants,,"Inclusion criteria were (1) provision of parental written informed consent or witnessed oral consent in the case of illiteracy and (2) permanent residentship in the study area (3) a complete blood collection on all 4 study visits at 3 (M 3), 9 (M 9), 15 (M 15) and 30 (M 30) months of age.",Children and Youth (0-17 years),2.0,3.0,0-4 years,All,https://doi.org/10.1016/j.tmaid.2016.01.005,recLhcXg8llNEHAlr,Dengue and chikungunya seroprevalence in Gabonese infants prior to major outbreaks in 2007 and 2010: A sero-epidemiological study,2024-08-22 20:07:44.559000+00:00,Other,VIRCELL
66c79a909f0787fb1e455f5e,761011_University of Ibadan_Nigeria_YF,YF,,Nigeria,NG,NGA,1975-05-15 06:00:00+00:00,1975-10-15 06:00:00+00:00,0.36,Igboho,Oyo,7.873450770208156,3.879424214805618,WESTERN_AFRICA,AFR,,,0.2534318706,0.4755759715,78,28.0,,,HAI,,,,Patients,Multiple groups,,,,All,https://pubmed.ncbi.nlm.nih.gov/906078/,recj3qUQpjCid0wCI,"Epidemiological investigations on arbovirus infections at Igbo-Ora, Nigeria",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f60,160930_King_Institute_Guindy_Kaveria_DENV_2012_10,DENV,"['DENV-1', 'DENV-2', 'DENV-3', 'DENV-4']",India,IN,IND,2012-10-15 06:00:00+00:00,2012-11-15 07:00:00+00:00,0.1481,Chennai,Tamil Nādu,13.031054513767126,80.23811126686758,SOUTHERN_ASIA,SEAR,,,0.1149950888,0.186544213,405,60.0,Inpatients,"['IgM', 'IgG']",ELISA,,,DENV-1-4,"Patients in Chennai Hospital. All samples selected for the study were from suspected
dengue cases.",Multiple groups,,,,All,https://link.springer.com/article/10.1007/s00705-016-3040-3,recNcHuGtm9fBrZq7,Dengue scenario: Chennai perspective—a six-year study,2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455f63,200714_UnivDschang_Kuiate_DENV_IgGM_F,DENV,,Cameroon,CM,CMR,2019-03-15 06:00:00+00:00,2019-08-15 06:00:00+00:00,0.0,Yaoundé,Centre,3.8512827191775556,11.540982540255053,MIDDLE_AFRICA,AFR,,,,,26,0.0,Blood donors,"['IgG', 'IgM']",ELISA,,voluntary donors,,"potential donors negative to systematic infectious markers such as hepatitis B surface antigen, anti-hepatitis C virus, human immunodeficiency virus and anti-treponema pallidum antibodies",Adults (18-64 years),,,,Female,https://www.panafrican-med-journal.com/content/article/36/185/full/,reclmNvMtAkwKmq9g,Dengue virus serological markers among potential blood donors: an evidence of asymptomatic dengue virus transmission in Cameroon,2024-08-22 20:07:44.559000+00:00,Other,"Zhuhai Encode Medical Engineering Co.,Ltd"
66c79a909f0787fb1e455f6f,121101_ BernhardNochtInstituteforTropicalMedicine_Manakara_CHIKV_IgG,CHIKV,,Madagascar,MG,MDG,2010-06-01 06:00:00+00:00,2010-06-30 06:00:00+00:00,0.227,Manakara,,-22.15646594278614,48.02887645479184,EASTERN_AFRICA,AFR,,,0.178,0.284,251,57.0,Pregnant or parturient women,['IgG'],Other,IFA,,,All women attending the routine pregnancy follow-up services were included.,Multiple groups,12.0,50.0,,Female,https://doi.org/10.3201%2Feid1811.111036,recEvwFxVNgVRc51a,"Seroprevalence of Antibodies against Chikungunya, Dengue, and Rift Valley Fever Viruses after Febrile Illness Outbreak, Madagascar",2024-08-22 20:07:44.559000+00:00,Biorad,
66c79a909f0787fb1e455f74,190511_NagasakiUniv_Moi_ZIKV,ZIKV,,Viet Nam,VN,VNM,2017-01-15 07:00:00+00:00,2018-06-15 06:00:00+00:00,0.10300000000000001,Dak Lak Province,Dak Lak,12.31670719390592,108.20917991233881,SOUTH_EASTERN_ASIA,WPR,,,0.08338059767,0.1268299124,801,83.0,Community,['IgM'],ELISA,,,,,Multiple groups,,,,All,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-020-05042-2,recOYiMkdNJeQEKzE,Prevalence of Zika virus neutralizing antibodies in healthy adults in Vietnam during and after the Zika virus epidemic season: a longitudinal population-based survey,2024-08-22 20:07:44.559000+00:00,Other,R&D Systems
66c79a909f0787fb1e455f3a,160328_NagasakiUniv_Morita_CHIKV_Philippines_IgG,CHIKV,,Philippines,PH,PHL,2001-06-15 06:00:00+00:00,2002-06-15 06:00:00+00:00,0.5750000000000001,,,14.520905428635132,121.03733224855722,SOUTH_EASTERN_ASIA,WPR,,,0.4944873502,0.6526819165,160,92.0,Inpatients,['IgG'],ELISA,,,,febrile patients clinically suspected of dengue,,,,,All,http://dx.doi.org/10.1017/S095026881600056X,recXFXPZpnyQfgInu,"Retrospective seroepidemiological study of chikungunya infection in South Asia, Southeast Asia and the Pacific region",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f3b,190718_UnivDschang_Kuiate_DENV_IgM_M,DENV,['NS1'],Cameroon,CM,CMR,2016-03-15 06:00:00+00:00,2017-04-15 06:00:00+00:00,0.032,Dschang,Ouest,5.504837221610245,10.009348126380765,MIDDLE_AFRICA,AFR,,,0.01862400695,0.05206523884,494,16.0,Inpatients,['IgM'],ELISA,,,NS1-IgM,Children with oral temperature ≥ 38 °C; fever < 7 days with at least one of specific symptoms (Head ache; joint pain; back ache; abdominal pain; vomiting; fatigue; anorexia and diarrhea) aged 4 months to 15 years recorded in the clinic regardless of gender; ethnicity or tribe were included,Children and Youth (0-17 years),0.0,15.0,Multiple groups,Male,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-019-7252-9,recvcLa0GBT87VpBr,A cross-sectional study of acute dengue infection in paediatric clinics in Cameroon,2024-08-22 20:07:44.559000+00:00,Other,Biocan Diagnostics Inc. Canada
66c79a909f0787fb1e455f45,210518_InstMolBioJakarta_Denis_DENV_Malinau_IgM_2,DENV,['DENV-2'],Indonesia,ID,IDN,2018-09-15 06:00:00+00:00,2019-07-15 06:00:00+00:00,0.2452,Malinau,North Kalimantan Province,3.664642953304314,116.58298849994868,SOUTH_EASTERN_ASIA,SEAR,,,0.1942630999,0.3020453648,261,64.0,Inpatients,['IgM'],ELISA,,Febrile patients,DEN-2,Febrile patients with symptoms suggestive of DENV infection,Children and Youth (0-17 years),6.0,20.0,Multiple groups,All,http://dx.doi.org/10.1016/j.meegid.2021.105036,recqWwHunf5m44qoC,"Molecular epidemiology of dengue in North Kalimantan, a province with the highest incidence rates in Indonesia in 2019",2024-08-22 20:07:44.559000+00:00,Other,Novatec Immundiagnostica GmbH Dietzenbach Germany
66c79a909f0787fb1e455f46,230415_UniversityofCampinas_Brazil_YF_age50+years,YF,,Brazil,BR,BRA,2015-01-15 07:00:00+00:00,2015-12-15 07:00:00+00:00,0.868,Manaus,Amazonas,-3.103671661960341,-60.03892972851196,SOUTH_AMERICA,AMR,,,0.7809798404,0.9299645117,91,79.0,Community,"['IgG', 'IgM']",HAI,,"The study population comprised healthy individuals accessing services at the Centro de Controle de Zoonoses, Manaus-Amazonas",,The study included individuals of both sexes aged ≥18 years who agreed to participate,Multiple groups,50.0,,,All,https://www.ijidonline.com/article/S1201-9712(23)00032-2/fulltext#%20,recmt1GbeIHSFyPli,Antibody cross-reactivity and evidence of susceptibility to emerging Flaviviruses in the dengue-endemic Brazilian Amazon,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f4d,190103_USAMRIID_Mbale_CHIKV,CHIKV,,Uganda,UG,UGA,2006-06-15 06:00:00+00:00,2007-06-15 06:00:00+00:00,0.49,,Mbale,1.006852863443281,34.23117674098804,EASTERN_AFRICA,AFR,,,0.4361568918,0.5438437511,347,170.0,Outpatients,['IgG'],ELISA,,,ELISA antigens,Human blood samples were taken from healthy Ugandan blood bank donors during the course of the Walter Reed Army Institute of Research (WRAIR) study RV-164  that spanned from 2006 to 2007. The samples were collected from 5 regions distributed throughout Uganda ,,,,,,https://doi.org/10.1093/ofid/ofz001,recL91Gh2ybYOGali,Chikungunya and O’nyong-nyong Viruses in Uganda: Implications for Diagnostics ,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f52,761011_University of Ibadan_Nigeria_WNV,WNV,,Nigeria,NG,NGA,1975-05-15 06:00:00+00:00,1975-10-15 06:00:00+00:00,0.44,Igboho,Oyo,7.904813444309392,3.8364558453805855,WESTERN_AFRICA,AFR,,,0.3238584776,0.5529522624,78,34.0,,,HAI,,,,Patients,Multiple groups,,,,All,https://pubmed.ncbi.nlm.nih.gov/906078/,recj3qUQpjCid0wCI,"Epidemiological investigations on arbovirus infections at Igbo-Ora, Nigeria",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455f54,160930_King_Institute_Guindy_Kaveria_DENV_2010_08,DENV,"['DENV-1', 'DENV-2', 'DENV-3', 'DENV-4']",India,IN,IND,2010-08-15 06:00:00+00:00,2010-09-15 06:00:00+00:00,0.2414,Chennai,Tamil Nādu,13.022334756943273,80.17180504772925,SOUTHERN_ASIA,SEAR,,,0.1029835508,0.435400346,29,7.0,Inpatients,"['IgM', 'IgG']",ELISA,,,DENV-1-4,"Patients in Chennai Hospital. All samples selected for the study were from suspected
dengue cases.",Multiple groups,,,,All,https://link.springer.com/article/10.1007/s00705-016-3040-3,recNcHuGtm9fBrZq7,Dengue scenario: Chennai perspective—a six-year study,2024-08-22 20:07:44.559000+00:00,Panbio,
